message,label,type
Residents complain about shouting around the office in the morning.,Non-Urgent,Noise
Residents complain about construction around the mall in the night.,Non-Urgent,Noise
Residents complain about shouting around the market in the weekend.,Non-Urgent,Noise
Residents complain about drilling around the plaza in the holiday.,Non-Urgent,Noise
Residents complain about barking dogs around the hospital in the holiday.,Non-Urgent,Noise
Residents complain about drilling around the market in the evening.,Non-Urgent,Noise
Residents complain about party around the restaurant in the holiday.,Non-Urgent,Noise
Residents complain about construction around the factory in the afternoon.,Non-Urgent,Noise
Residents complain about shouting around the school in the rush hour.,Non-Urgent,Noise
Residents complain about drilling around the mall in the morning.,Non-Urgent,Noise
Residents complain about barking dogs around the plaza in the weekend.,Non-Urgent,Noise
Residents complain about drilling around the restaurant in the night.,Non-Urgent,Noise
Residents complain about loud music around the factory in the night.,Non-Urgent,Noise
Residents complain about construction around the church in the night.,Non-Urgent,Noise
Residents complain about loud music around the market in the night.,Non-Urgent,Noise
Residents complain about construction around the gym in the evening.,Non-Urgent,Noise
Residents complain about drilling around the school in the night.,Non-Urgent,Noise
Residents complain about shouting around the hospital in the weekend.,Non-Urgent,Noise
Residents complain about drilling around the gym in the weekend.,Non-Urgent,Noise
Residents complain about construction around the restaurant in the morning.,Non-Urgent,Noise
Residents complain about party around the factory in the afternoon.,Non-Urgent,Noise
Residents complain about drilling around the market in the morning.,Non-Urgent,Noise
Residents complain about barking dogs around the mall in the afternoon.,Non-Urgent,Noise
Residents complain about loud music around the office in the night.,Non-Urgent,Noise
Residents complain about drilling around the restaurant in the weekend.,Non-Urgent,Noise
Residents complain about construction around the restaurant in the rush hour.,Non-Urgent,Noise
Residents complain about shouting around the apartment in the evening.,Non-Urgent,Noise
Residents complain about drilling around the hospital in the weekend.,Non-Urgent,Noise
Residents complain about construction around the highway in the holiday.,Non-Urgent,Noise
Residents complain about loud music around the mall in the holiday.,Non-Urgent,Noise
Residents complain about shouting around the apartment in the morning.,Non-Urgent,Noise
Residents complain about party around the hospital in the holiday.,Non-Urgent,Noise
Residents complain about loud music around the office in the morning.,Non-Urgent,Noise
Residents complain about drilling around the gym in the night.,Non-Urgent,Noise
Residents complain about barking dogs around the church in the night.,Non-Urgent,Noise
Residents complain about barking dogs around the apartment in the night.,Non-Urgent,Noise
Residents complain about barking dogs around the plaza in the morning.,Non-Urgent,Noise
Residents complain about shouting around the highway in the weekend.,Non-Urgent,Noise
Residents complain about loud music around the office in the holiday.,Non-Urgent,Noise
Residents complain about drilling around the hospital in the holiday.,Non-Urgent,Noise
Residents complain about barking dogs around the church in the rush hour.,Non-Urgent,Noise
Residents complain about barking dogs around the market in the weekend.,Non-Urgent,Noise
Residents complain about loud music around the highway in the night.,Non-Urgent,Noise
Residents complain about party around the highway in the rush hour.,Non-Urgent,Noise
Residents complain about drilling around the office in the night.,Non-Urgent,Noise
Residents complain about construction around the highway in the afternoon.,Non-Urgent,Noise
Residents complain about construction around the hospital in the afternoon.,Non-Urgent,Noise
Residents complain about loud music around the highway in the evening.,Non-Urgent,Noise
Residents complain about drilling around the highway in the night.,Non-Urgent,Noise
Residents complain about party around the restaurant in the evening.,Non-Urgent,Noise
Residents complain about construction around the market in the holiday.,Non-Urgent,Noise
Residents complain about shouting around the apartment in the rush hour.,Non-Urgent,Noise
Residents complain about shouting around the market in the night.,Non-Urgent,Noise
Residents complain about loud music around the gym in the morning.,Non-Urgent,Noise
Residents complain about shouting around the highway in the holiday.,Non-Urgent,Noise
Residents complain about construction around the office in the evening.,Non-Urgent,Noise
Residents complain about loud music around the highway in the holiday.,Non-Urgent,Noise
Residents complain about barking dogs around the plaza in the night.,Non-Urgent,Noise
Residents complain about drilling around the hospital in the night.,Non-Urgent,Noise
Residents complain about party around the office in the afternoon.,Non-Urgent,Noise
Residents complain about barking dogs around the market in the holiday.,Non-Urgent,Noise
Residents complain about loud music around the gym in the holiday.,Non-Urgent,Noise
Residents complain about drilling around the gym in the morning.,Non-Urgent,Noise
Residents complain about loud music around the market in the morning.,Non-Urgent,Noise
Residents complain about loud music around the school in the holiday.,Non-Urgent,Noise
Residents complain about construction around the plaza in the afternoon.,Non-Urgent,Noise
Residents complain about barking dogs around the restaurant in the holiday.,Non-Urgent,Noise
Residents complain about construction around the church in the holiday.,Non-Urgent,Noise
Residents complain about barking dogs around the mall in the holiday.,Non-Urgent,Noise
Residents complain about party around the school in the weekend.,Non-Urgent,Noise
Residents complain about drilling around the restaurant in the afternoon.,Non-Urgent,Noise
Residents complain about shouting around the church in the afternoon.,Non-Urgent,Noise
Residents complain about barking dogs around the school in the holiday.,Non-Urgent,Noise
Residents complain about construction around the restaurant in the evening.,Non-Urgent,Noise
Residents complain about shouting around the office in the night.,Non-Urgent,Noise
Residents complain about construction around the apartment in the rush hour.,Non-Urgent,Noise
Residents complain about barking dogs around the plaza in the holiday.,Non-Urgent,Noise
Residents complain about loud music around the hospital in the weekend.,Non-Urgent,Noise
Residents complain about party around the factory in the rush hour.,Non-Urgent,Noise
Residents complain about barking dogs around the school in the morning.,Non-Urgent,Noise
Residents complain about loud music around the restaurant in the evening.,Non-Urgent,Noise
Residents complain about drilling around the plaza in the morning.,Non-Urgent,Noise
Residents complain about loud music around the market in the holiday.,Non-Urgent,Noise
Residents complain about construction around the school in the afternoon.,Non-Urgent,Noise
Residents complain about drilling around the church in the weekend.,Non-Urgent,Noise
Residents complain about loud music around the office in the evening.,Non-Urgent,Noise
Residents complain about loud music around the hospital in the holiday.,Non-Urgent,Noise
Residents complain about barking dogs around the highway in the holiday.,Non-Urgent,Noise
Residents complain about party around the highway in the holiday.,Non-Urgent,Noise
Residents complain about barking dogs around the gym in the night.,Non-Urgent,Noise
Residents complain about loud music around the mall in the morning.,Non-Urgent,Noise
Residents complain about construction around the church in the morning.,Non-Urgent,Noise
Residents complain about shouting around the hospital in the rush hour.,Non-Urgent,Noise
Residents complain about barking dogs around the gym in the rush hour.,Non-Urgent,Noise
Residents complain about loud music around the mall in the afternoon.,Non-Urgent,Noise
Residents complain about construction around the school in the holiday.,Non-Urgent,Noise
Residents complain about barking dogs around the hospital in the evening.,Non-Urgent,Noise
Residents complain about construction around the restaurant in the holiday.,Non-Urgent,Noise
Residents complain about shouting around the market in the evening.,Non-Urgent,Noise
Residents complain about loud music around the plaza in the rush hour.,Non-Urgent,Noise
Residents complain about party around the restaurant in the morning.,Non-Urgent,Noise
Residents complain about shouting around the plaza in the holiday.,Non-Urgent,Noise
Residents complain about barking dogs around the hospital in the morning.,Non-Urgent,Noise
Residents complain about barking dogs around the office in the holiday.,Non-Urgent,Noise
Residents complain about loud music around the plaza in the holiday.,Non-Urgent,Noise
Residents complain about party around the hospital in the evening.,Non-Urgent,Noise
Residents complain about party around the gym in the afternoon.,Non-Urgent,Noise
Residents complain about party around the highway in the morning.,Non-Urgent,Noise
Residents complain about construction around the hospital in the weekend.,Non-Urgent,Noise
Residents complain about barking dogs around the restaurant in the rush hour.,Non-Urgent,Noise
Residents complain about party around the school in the rush hour.,Non-Urgent,Noise
Residents complain about barking dogs around the factory in the morning.,Non-Urgent,Noise
Residents complain about barking dogs around the restaurant in the night.,Non-Urgent,Noise
Residents complain about barking dogs around the school in the afternoon.,Non-Urgent,Noise
Residents complain about shouting around the gym in the rush hour.,Non-Urgent,Noise
Residents complain about loud music around the restaurant in the weekend.,Non-Urgent,Noise
Residents complain about shouting around the gym in the morning.,Non-Urgent,Noise
Residents complain about shouting around the church in the weekend.,Non-Urgent,Noise
Residents complain about drilling around the restaurant in the evening.,Non-Urgent,Noise
Residents complain about loud music around the school in the afternoon.,Non-Urgent,Noise
Residents complain about barking dogs around the church in the morning.,Non-Urgent,Noise
Residents complain about construction around the factory in the evening.,Non-Urgent,Noise
Residents complain about shouting around the factory in the night.,Non-Urgent,Noise
Residents complain about shouting around the gym in the afternoon.,Non-Urgent,Noise
Residents complain about party around the gym in the weekend.,Non-Urgent,Noise
Residents complain about drilling around the highway in the morning.,Non-Urgent,Noise
Residents complain about loud music around the apartment in the afternoon.,Non-Urgent,Noise
Residents complain about drilling around the factory in the night.,Non-Urgent,Noise
Residents complain about party around the office in the night.,Non-Urgent,Noise
Residents complain about shouting around the office in the weekend.,Non-Urgent,Noise
Residents complain about shouting around the gym in the evening.,Non-Urgent,Noise
Residents complain about barking dogs around the school in the night.,Non-Urgent,Noise
Residents complain about barking dogs around the market in the morning.,Non-Urgent,Noise
Residents complain about drilling around the school in the evening.,Non-Urgent,Noise
Residents complain about party around the school in the afternoon.,Non-Urgent,Noise
Residents complain about drilling around the factory in the morning.,Non-Urgent,Noise
Residents complain about party around the factory in the weekend.,Non-Urgent,Noise
Residents complain about party around the restaurant in the weekend.,Non-Urgent,Noise
Residents complain about construction around the highway in the evening.,Non-Urgent,Noise
Residents complain about drilling around the apartment in the holiday.,Non-Urgent,Noise
Residents complain about barking dogs around the gym in the morning.,Non-Urgent,Noise
Residents complain about loud music around the school in the night.,Non-Urgent,Noise
Residents complain about shouting around the office in the rush hour.,Non-Urgent,Noise
Residents complain about party around the plaza in the afternoon.,Non-Urgent,Noise
Residents complain about loud music around the apartment in the night.,Non-Urgent,Noise
Residents complain about barking dogs around the restaurant in the evening.,Non-Urgent,Noise
Residents complain about drilling around the highway in the weekend.,Non-Urgent,Noise
Residents complain about barking dogs around the highway in the night.,Non-Urgent,Noise
Residents complain about construction around the highway in the weekend.,Non-Urgent,Noise
Residents complain about party around the gym in the holiday.,Non-Urgent,Noise
Residents complain about construction around the hospital in the evening.,Non-Urgent,Noise
Residents complain about construction around the plaza in the night.,Non-Urgent,Noise
Residents complain about construction around the factory in the rush hour.,Non-Urgent,Noise
Residents complain about party around the apartment in the holiday.,Non-Urgent,Noise
Residents complain about loud music around the highway in the afternoon.,Non-Urgent,Noise
Residents complain about loud music around the restaurant in the afternoon.,Non-Urgent,Noise
Residents complain about shouting around the restaurant in the morning.,Non-Urgent,Noise
Residents complain about construction around the gym in the holiday.,Non-Urgent,Noise
Residents complain about party around the church in the afternoon.,Non-Urgent,Noise
Residents complain about party around the restaurant in the afternoon.,Non-Urgent,Noise
Residents complain about shouting around the restaurant in the weekend.,Non-Urgent,Noise
Residents complain about loud music around the factory in the morning.,Non-Urgent,Noise
Residents complain about construction around the plaza in the holiday.,Non-Urgent,Noise
Residents complain about party around the gym in the rush hour.,Non-Urgent,Noise
Residents complain about party around the school in the evening.,Non-Urgent,Noise
Residents complain about shouting around the factory in the afternoon.,Non-Urgent,Noise
Residents complain about construction around the gym in the morning.,Non-Urgent,Noise
Residents complain about party around the apartment in the afternoon.,Non-Urgent,Noise
Residents complain about shouting around the plaza in the evening.,Non-Urgent,Noise
Residents complain about drilling around the hospital in the evening.,Non-Urgent,Noise
Residents complain about drilling around the plaza in the weekend.,Non-Urgent,Noise
Residents complain about construction around the restaurant in the night.,Non-Urgent,Noise
Residents complain about party around the apartment in the evening.,Non-Urgent,Noise
Residents complain about party around the office in the weekend.,Non-Urgent,Noise
Residents complain about construction around the gym in the rush hour.,Non-Urgent,Noise
Residents complain about shouting around the apartment in the night.,Non-Urgent,Noise
Residents complain about barking dogs around the office in the rush hour.,Non-Urgent,Noise
Residents complain about party around the hospital in the night.,Non-Urgent,Noise
Residents complain about barking dogs around the mall in the weekend.,Non-Urgent,Noise
Residents complain about shouting around the restaurant in the rush hour.,Non-Urgent,Noise
Residents complain about barking dogs around the factory in the rush hour.,Non-Urgent,Noise
Residents complain about drilling around the mall in the weekend.,Non-Urgent,Noise
Residents complain about barking dogs around the apartment in the morning.,Non-Urgent,Noise
Residents complain about barking dogs around the market in the night.,Non-Urgent,Noise
Uncollected garbage piling up near the highway since weekend.,Non-Urgent,Waste
Uncollected dump piling up near the factory since evening.,Non-Urgent,Waste
Uncollected trash piling up near the gym since weekend.,Non-Urgent,Waste
Uncollected trash piling up near the plaza since night.,Non-Urgent,Waste
Uncollected trash piling up near the school since evening.,Non-Urgent,Waste
Uncollected trash piling up near the gym since morning.,Non-Urgent,Waste
Uncollected trash piling up near the factory since night.,Non-Urgent,Waste
Uncollected waste piling up near the highway since morning.,Non-Urgent,Waste
Uncollected trash piling up near the hospital since evening.,Non-Urgent,Waste
Uncollected garbage piling up near the gym since morning.,Non-Urgent,Waste
Uncollected garbage piling up near the market since night.,Non-Urgent,Waste
Uncollected litter piling up near the restaurant since morning.,Non-Urgent,Waste
Uncollected garbage piling up near the mall since weekend.,Non-Urgent,Waste
Uncollected garbage piling up near the hospital since evening.,Non-Urgent,Waste
Uncollected dump piling up near the church since afternoon.,Non-Urgent,Waste
Uncollected trash piling up near the market since night.,Non-Urgent,Waste
Uncollected garbage piling up near the office since morning.,Non-Urgent,Waste
Uncollected trash piling up near the plaza since rush hour.,Non-Urgent,Waste
Uncollected trash piling up near the school since holiday.,Non-Urgent,Waste
Uncollected dump piling up near the gym since holiday.,Non-Urgent,Waste
Uncollected garbage piling up near the hospital since afternoon.,Non-Urgent,Waste
Uncollected litter piling up near the school since morning.,Non-Urgent,Waste
Uncollected dump piling up near the mall since evening.,Non-Urgent,Waste
Uncollected litter piling up near the highway since evening.,Non-Urgent,Waste
Uncollected rubbish piling up near the factory since evening.,Non-Urgent,Waste
Uncollected litter piling up near the plaza since evening.,Non-Urgent,Waste
Uncollected garbage piling up near the restaurant since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the hospital since evening.,Non-Urgent,Waste
Uncollected rubbish piling up near the plaza since evening.,Non-Urgent,Waste
Uncollected trash piling up near the highway since evening.,Non-Urgent,Waste
Uncollected garbage piling up near the hospital since weekend.,Non-Urgent,Waste
Uncollected rubbish piling up near the office since weekend.,Non-Urgent,Waste
Uncollected trash piling up near the highway since night.,Non-Urgent,Waste
Uncollected rubbish piling up near the restaurant since morning.,Non-Urgent,Waste
Uncollected garbage piling up near the mall since holiday.,Non-Urgent,Waste
Uncollected trash piling up near the restaurant since holiday.,Non-Urgent,Waste
Uncollected rubbish piling up near the plaza since holiday.,Non-Urgent,Waste
Uncollected dump piling up near the factory since afternoon.,Non-Urgent,Waste
Uncollected litter piling up near the apartment since rush hour.,Non-Urgent,Waste
Uncollected dump piling up near the plaza since rush hour.,Non-Urgent,Waste
Uncollected litter piling up near the restaurant since evening.,Non-Urgent,Waste
Uncollected dump piling up near the church since night.,Non-Urgent,Waste
Uncollected waste piling up near the hospital since holiday.,Non-Urgent,Waste
Uncollected trash piling up near the apartment since holiday.,Non-Urgent,Waste
Uncollected garbage piling up near the factory since evening.,Non-Urgent,Waste
Uncollected rubbish piling up near the apartment since rush hour.,Non-Urgent,Waste
Uncollected rubbish piling up near the restaurant since rush hour.,Non-Urgent,Waste
Uncollected garbage piling up near the highway since rush hour.,Non-Urgent,Waste
Uncollected dump piling up near the office since morning.,Non-Urgent,Waste
Uncollected garbage piling up near the factory since afternoon.,Non-Urgent,Waste
Uncollected rubbish piling up near the plaza since weekend.,Non-Urgent,Waste
Uncollected garbage piling up near the hospital since night.,Non-Urgent,Waste
Uncollected dump piling up near the church since rush hour.,Non-Urgent,Waste
Uncollected dump piling up near the school since rush hour.,Non-Urgent,Waste
Uncollected garbage piling up near the gym since rush hour.,Non-Urgent,Waste
Uncollected garbage piling up near the apartment since morning.,Non-Urgent,Waste
Uncollected trash piling up near the restaurant since morning.,Non-Urgent,Waste
Uncollected waste piling up near the gym since weekend.,Non-Urgent,Waste
Uncollected rubbish piling up near the highway since holiday.,Non-Urgent,Waste
Uncollected dump piling up near the apartment since afternoon.,Non-Urgent,Waste
Uncollected rubbish piling up near the hospital since evening.,Non-Urgent,Waste
Uncollected trash piling up near the church since holiday.,Non-Urgent,Waste
Uncollected garbage piling up near the plaza since rush hour.,Non-Urgent,Waste
Uncollected trash piling up near the plaza since holiday.,Non-Urgent,Waste
Uncollected waste piling up near the mall since weekend.,Non-Urgent,Waste
Uncollected rubbish piling up near the school since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the school since weekend.,Non-Urgent,Waste
Uncollected dump piling up near the gym since weekend.,Non-Urgent,Waste
Uncollected garbage piling up near the plaza since afternoon.,Non-Urgent,Waste
Uncollected dump piling up near the school since afternoon.,Non-Urgent,Waste
Uncollected litter piling up near the restaurant since rush hour.,Non-Urgent,Waste
Uncollected rubbish piling up near the office since afternoon.,Non-Urgent,Waste
Uncollected dump piling up near the hospital since holiday.,Non-Urgent,Waste
Uncollected dump piling up near the market since night.,Non-Urgent,Waste
Uncollected dump piling up near the apartment since rush hour.,Non-Urgent,Waste
Uncollected garbage piling up near the hospital since holiday.,Non-Urgent,Waste
Uncollected trash piling up near the plaza since morning.,Non-Urgent,Waste
Uncollected dump piling up near the mall since morning.,Non-Urgent,Waste
Uncollected garbage piling up near the highway since holiday.,Non-Urgent,Waste
Uncollected waste piling up near the mall since afternoon.,Non-Urgent,Waste
Uncollected trash piling up near the church since morning.,Non-Urgent,Waste
Uncollected waste piling up near the church since holiday.,Non-Urgent,Waste
Uncollected rubbish piling up near the office since night.,Non-Urgent,Waste
Uncollected waste piling up near the church since rush hour.,Non-Urgent,Waste
Uncollected trash piling up near the office since holiday.,Non-Urgent,Waste
Uncollected rubbish piling up near the factory since weekend.,Non-Urgent,Waste
Uncollected trash piling up near the factory since morning.,Non-Urgent,Waste
Uncollected trash piling up near the mall since morning.,Non-Urgent,Waste
Uncollected waste piling up near the church since morning.,Non-Urgent,Waste
Uncollected litter piling up near the highway since night.,Non-Urgent,Waste
Uncollected dump piling up near the hospital since weekend.,Non-Urgent,Waste
Uncollected trash piling up near the church since rush hour.,Non-Urgent,Waste
Uncollected trash piling up near the highway since afternoon.,Non-Urgent,Waste
Uncollected waste piling up near the school since holiday.,Non-Urgent,Waste
Uncollected trash piling up near the church since afternoon.,Non-Urgent,Waste
Uncollected rubbish piling up near the church since afternoon.,Non-Urgent,Waste
Uncollected dump piling up near the office since holiday.,Non-Urgent,Waste
Uncollected litter piling up near the mall since weekend.,Non-Urgent,Waste
Uncollected dump piling up near the factory since rush hour.,Non-Urgent,Waste
Uncollected dump piling up near the mall since afternoon.,Non-Urgent,Waste
Uncollected waste piling up near the market since evening.,Non-Urgent,Waste
Uncollected litter piling up near the market since weekend.,Non-Urgent,Waste
Uncollected dump piling up near the office since night.,Non-Urgent,Waste
Uncollected trash piling up near the mall since rush hour.,Non-Urgent,Waste
Uncollected litter piling up near the apartment since holiday.,Non-Urgent,Waste
Uncollected rubbish piling up near the mall since afternoon.,Non-Urgent,Waste
Uncollected waste piling up near the hospital since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the plaza since evening.,Non-Urgent,Waste
Uncollected trash piling up near the office since morning.,Non-Urgent,Waste
Uncollected trash piling up near the factory since evening.,Non-Urgent,Waste
Uncollected dump piling up near the plaza since evening.,Non-Urgent,Waste
Uncollected rubbish piling up near the gym since evening.,Non-Urgent,Waste
Uncollected dump piling up near the restaurant since morning.,Non-Urgent,Waste
Uncollected litter piling up near the plaza since holiday.,Non-Urgent,Waste
Uncollected waste piling up near the apartment since morning.,Non-Urgent,Waste
Uncollected trash piling up near the restaurant since rush hour.,Non-Urgent,Waste
Uncollected trash piling up near the mall since afternoon.,Non-Urgent,Waste
Uncollected dump piling up near the gym since night.,Non-Urgent,Waste
Uncollected rubbish piling up near the apartment since weekend.,Non-Urgent,Waste
Uncollected litter piling up near the mall since holiday.,Non-Urgent,Waste
Uncollected rubbish piling up near the church since holiday.,Non-Urgent,Waste
Uncollected litter piling up near the apartment since night.,Non-Urgent,Waste
Uncollected rubbish piling up near the school since afternoon.,Non-Urgent,Waste
Uncollected garbage piling up near the restaurant since afternoon.,Non-Urgent,Waste
Uncollected trash piling up near the apartment since morning.,Non-Urgent,Waste
Uncollected litter piling up near the hospital since weekend.,Non-Urgent,Waste
Uncollected rubbish piling up near the restaurant since holiday.,Non-Urgent,Waste
Uncollected waste piling up near the plaza since afternoon.,Non-Urgent,Waste
Uncollected garbage piling up near the highway since morning.,Non-Urgent,Waste
Uncollected dump piling up near the apartment since holiday.,Non-Urgent,Waste
Uncollected dump piling up near the school since night.,Non-Urgent,Waste
Uncollected garbage piling up near the hospital since morning.,Non-Urgent,Waste
Uncollected litter piling up near the school since night.,Non-Urgent,Waste
Uncollected garbage piling up near the plaza since morning.,Non-Urgent,Waste
Uncollected garbage piling up near the apartment since holiday.,Non-Urgent,Waste
Uncollected garbage piling up near the school since morning.,Non-Urgent,Waste
Uncollected litter piling up near the market since night.,Non-Urgent,Waste
Uncollected dump piling up near the restaurant since holiday.,Non-Urgent,Waste
Uncollected rubbish piling up near the plaza since afternoon.,Non-Urgent,Waste
Uncollected dump piling up near the apartment since evening.,Non-Urgent,Waste
Uncollected garbage piling up near the restaurant since holiday.,Non-Urgent,Waste
Uncollected trash piling up near the market since evening.,Non-Urgent,Waste
Uncollected waste piling up near the hospital since morning.,Non-Urgent,Waste
Uncollected dump piling up near the office since evening.,Non-Urgent,Waste
Uncollected trash piling up near the school since rush hour.,Non-Urgent,Waste
Uncollected litter piling up near the restaurant since weekend.,Non-Urgent,Waste
Uncollected dump piling up near the school since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the highway since weekend.,Non-Urgent,Waste
Uncollected litter piling up near the mall since rush hour.,Non-Urgent,Waste
Uncollected trash piling up near the office since evening.,Non-Urgent,Waste
Uncollected dump piling up near the hospital since evening.,Non-Urgent,Waste
Uncollected garbage piling up near the mall since afternoon.,Non-Urgent,Waste
Uncollected litter piling up near the market since rush hour.,Non-Urgent,Waste
Uncollected dump piling up near the hospital since afternoon.,Non-Urgent,Waste
Uncollected rubbish piling up near the factory since morning.,Non-Urgent,Waste
Uncollected garbage piling up near the mall since evening.,Non-Urgent,Waste
Uncollected dump piling up near the market since rush hour.,Non-Urgent,Waste
Uncollected litter piling up near the mall since evening.,Non-Urgent,Waste
Uncollected litter piling up near the restaurant since holiday.,Non-Urgent,Waste
Uncollected dump piling up near the hospital since night.,Non-Urgent,Waste
Uncollected rubbish piling up near the hospital since morning.,Non-Urgent,Waste
Uncollected litter piling up near the church since holiday.,Non-Urgent,Waste
Uncollected rubbish piling up near the church since morning.,Non-Urgent,Waste
Uncollected rubbish piling up near the gym since afternoon.,Non-Urgent,Waste
Uncollected garbage piling up near the school since evening.,Non-Urgent,Waste
Uncollected rubbish piling up near the hospital since afternoon.,Non-Urgent,Waste
Uncollected trash piling up near the office since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the apartment since afternoon.,Non-Urgent,Waste
Uncollected rubbish piling up near the mall since morning.,Non-Urgent,Waste
Uncollected rubbish piling up near the plaza since night.,Non-Urgent,Waste
Uncollected waste piling up near the highway since holiday.,Non-Urgent,Waste
Uncollected garbage piling up near the hospital since rush hour.,Non-Urgent,Waste
Uncollected litter piling up near the church since weekend.,Non-Urgent,Waste
Uncollected garbage piling up near the gym since weekend.,Non-Urgent,Waste
Uncollected dump piling up near the market since evening.,Non-Urgent,Waste
Uncollected waste piling up near the hospital since afternoon.,Non-Urgent,Waste
Uncollected trash piling up near the apartment since afternoon.,Non-Urgent,Waste
Uncollected litter piling up near the factory since afternoon.,Non-Urgent,Waste
Uncollected waste piling up near the apartment since evening.,Non-Urgent,Waste
Uncollected waste piling up near the mall since holiday.,Non-Urgent,Waste
Uncollected garbage piling up near the factory since night.,Non-Urgent,Waste
Uncollected waste piling up near the office since rush hour.,Non-Urgent,Waste
Uncollected litter piling up near the highway since morning.,Non-Urgent,Waste
Uncollected waste piling up near the apartment since rush hour.,Non-Urgent,Waste
Uncollected rubbish piling up near the highway since morning.,Non-Urgent,Waste
Uncollected rubbish piling up near the restaurant since weekend.,Non-Urgent,Waste
Uncollected litter piling up near the plaza since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the factory since rush hour.,Non-Urgent,Waste
Uncollected garbage piling up near the plaza since holiday.,Non-Urgent,Waste
Uncollected litter piling up near the market since holiday.,Non-Urgent,Waste
Uncollected litter piling up near the factory since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the mall since rush hour.,Non-Urgent,Waste
Uncollected trash piling up near the factory since holiday.,Non-Urgent,Waste
Uncollected dump piling up near the church since morning.,Non-Urgent,Waste
Uncollected rubbish piling up near the factory since holiday.,Non-Urgent,Waste
Uncollected waste piling up near the gym since holiday.,Non-Urgent,Waste
Uncollected waste piling up near the school since morning.,Non-Urgent,Waste
Uncollected rubbish piling up near the mall since rush hour.,Non-Urgent,Waste
Uncollected waste piling up near the factory since afternoon.,Non-Urgent,Waste
Uncollected rubbish piling up near the market since morning.,Non-Urgent,Waste
Uncollected litter piling up near the office since holiday.,Non-Urgent,Waste
Uncollected dump piling up near the highway since weekend.,Non-Urgent,Waste
Uncollected garbage piling up near the church since morning.,Non-Urgent,Waste
Uncollected dump piling up near the church since evening.,Non-Urgent,Waste
Uncollected garbage piling up near the apartment since afternoon.,Non-Urgent,Waste
Uncollected dump piling up near the plaza since afternoon.,Non-Urgent,Waste
Uncollected waste piling up near the school since afternoon.,Non-Urgent,Waste
Uncollected litter piling up near the gym since weekend.,Non-Urgent,Waste
Uncollected litter piling up near the mall since afternoon.,Non-Urgent,Waste
Uncollected litter piling up near the market since evening.,Non-Urgent,Waste
Uncollected dump piling up near the restaurant since weekend.,Non-Urgent,Waste
Uncollected litter piling up near the factory since night.,Non-Urgent,Waste
Uncollected waste piling up near the office since afternoon.,Non-Urgent,Waste
Uncollected trash piling up near the school since afternoon.,Non-Urgent,Waste
Uncollected rubbish piling up near the church since weekend.,Non-Urgent,Waste
Uncollected garbage piling up near the restaurant since night.,Non-Urgent,Waste
Uncollected rubbish piling up near the plaza since morning.,Non-Urgent,Waste
Uncollected dump piling up near the plaza since holiday.,Non-Urgent,Waste
Uncollected rubbish piling up near the mall since evening.,Non-Urgent,Waste
Uncollected trash piling up near the restaurant since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the market since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the office since holiday.,Non-Urgent,Waste
Uncollected litter piling up near the factory since rush hour.,Non-Urgent,Waste
Uncollected waste piling up near the market since rush hour.,Non-Urgent,Waste
Uncollected waste piling up near the school since rush hour.,Non-Urgent,Waste
Uncollected rubbish piling up near the school since holiday.,Non-Urgent,Waste
Uncollected litter piling up near the plaza since rush hour.,Non-Urgent,Waste
Uncollected trash piling up near the market since afternoon.,Non-Urgent,Waste
Uncollected trash piling up near the gym since holiday.,Non-Urgent,Waste
Uncollected trash piling up near the school since weekend.,Non-Urgent,Waste
Uncollected garbage piling up near the factory since morning.,Non-Urgent,Waste
Uncollected rubbish piling up near the market since evening.,Non-Urgent,Waste
Uncollected dump piling up near the mall since night.,Non-Urgent,Waste
Uncollected trash piling up near the highway since weekend.,Non-Urgent,Waste
Uncollected litter piling up near the highway since holiday.,Non-Urgent,Waste
Uncollected litter piling up near the school since holiday.,Non-Urgent,Waste
Uncollected rubbish piling up near the hospital since rush hour.,Non-Urgent,Waste
Uncollected dump piling up near the school since holiday.,Non-Urgent,Waste
Uncollected dump piling up near the school since evening.,Non-Urgent,Waste
Uncollected rubbish piling up near the factory since afternoon.,Non-Urgent,Waste
Uncollected garbage piling up near the restaurant since morning.,Non-Urgent,Waste
Uncollected trash piling up near the church since night.,Non-Urgent,Waste
Uncollected litter piling up near the church since evening.,Non-Urgent,Waste
Uncollected garbage piling up near the apartment since night.,Non-Urgent,Waste
Uncollected waste piling up near the factory since weekend.,Non-Urgent,Waste
Uncollected waste piling up near the office since evening.,Non-Urgent,Waste
Uncollected litter piling up near the hospital since night.,Non-Urgent,Waste
Uncollected litter piling up near the hospital since rush hour.,Non-Urgent,Waste
Uncollected waste piling up near the restaurant since morning.,Non-Urgent,Waste
Uncollected dump piling up near the plaza since weekend.,Non-Urgent,Waste
Uncollected rubbish piling up near the restaurant since night.,Non-Urgent,Waste
